CustomerID,Age,Gender,Income,Region,AccountType,AccountBalance,CreditScore,LoanType,LoanAmount,InterestRate,LoanStatus,CustomerTenureYears,NumTransactionsLastMonth,AvgTransactionValue,LastTransactionDate,RiskLevel
CUST01711,44,Female,64738.0,Islamabad Capital Territory,Savings,77982.44,802.0,Personal Loan,854706.36,9.16,Pending,8,15,3323.89,2026-07-28,Low Risk
CUST01712,29,Female,20000.0,Punjab,Current,42424.73,619.0,No Loan,0.0,0.0,No Loan,3,14,623.37,2026-08-08,Medium Risk
CUST01713,34,Female,69901.0,Punjab,Fixed Deposit,92841.9,697.0,No Loan,0.0,0.0,No Loan,2,9,3398.12,2026-07-14,Medium Risk
CUST01714,45,Female,81223.0,Khyber Pakhtunkhwa,Current,257845.81,619.0,Personal Loan,573599.17,15.22,Rejected,15,10,5008.29,2026-08-14,High Risk
CUST01715,43,Male,27251.0,Gilgit-Baltistan,Savings,60116.27,614.0,No Loan,0.0,0.0,No Loan,9,14,1215.99,2026-07-19,Medium Risk
CUST01716,43,Female,83637.0,Khyber Pakhtunkhwa,Salary Account,101957.23,735.0,No Loan,0.0,0.0,No Loan,3,10,5596.73,2026-08-06,Low Risk
CUST01717,32,Female,20000.0,Punjab,Salary Account,76049.52,560.0,Home Loan,1916682.56,11.71,Closed,5,10,288.07,2026-08-24,High Risk
CUST01718,39,Female,20000.0,Islamabad Capital Territory,Savings,29672.42,547.0,Home Loan,4327969.04,18.86,Rejected,3,12,751.14,2026-08-01,High Risk
CUST01719,36,Male,20000.0,Punjab,Savings,15424.57,530.0,Personal Loan,407237.93,9.41,Rejected,0,14,680.1,2026-08-13,High Risk
CUST01720,32,Male,20000.0,Punjab,Fixed Deposit,25978.19,749.0,Education Loan,1182899.07,18.95,Approved,0,8,650.06,2026-08-09,Low Risk
CUST01721,54,Male,70204.0,Punjab,Salary Account,220561.9,651.0,Business Loan,1252612.4,12.29,Rejected,11,13,2483.52,2026-08-07,High Risk
CUST01722,47,Female,34074.0,Punjab,Savings,39016.8,590.0,No Loan,0.0,0.0,No Loan,4,14,1313.48,2026-06-28,Medium Risk
CUST01723,39,Female,29127.0,Punjab,Current,51303.08,645.0,No Loan,0.0,0.0,No Loan,0,11,1582.59,2026-07-25,Medium Risk
CUST01724,43,Male,79852.0,Islamabad Capital Territory,Savings,143806.45,677.0,No Loan,0.0,0.0,No Loan,8,17,5892.11,2026-08-24,Medium Risk
CUST01725,28,Male,40950.0,Punjab,Savings,154717.08,700.0,Business Loan,1116998.57,16.99,Approved,0,13,2677.48,2026-08-12,Low Risk
CUST01726,31,Male,36190.0,Balochistan,Savings,118864.1,559.0,Car Loan,380328.47,16.99,Approved,2,16,670.65,2026-08-12,High Risk
CUST01727,56,Male,109141.0,Punjab,Current,236922.42,671.0,Personal Loan,418588.41,21.36,Pending,0,11,4080.36,2026-07-31,Medium Risk
CUST01728,62,Female,93656.0,Khyber Pakhtunkhwa,Fixed Deposit,115182.61,609.0,Business Loan,4752042.67,18.2,Approved,8,14,6699.35,2026-08-09,Medium Risk
CUST01729,18,Female,20000.0,Khyber Pakhtunkhwa,Fixed Deposit,49976.43,577.0,Personal Loan,954827.48,9.72,Closed,5,22,663.67,2026-08-01,High Risk
CUST01730,36,Male,21904.0,Sindh,Savings,56066.86,677.0,Education Loan,872224.92,21.64,Approved,6,16,1164.7,2026-07-07,Medium Risk
CUST01731,40,Female,90507.0,Punjab,Current,45453.01,624.0,No Loan,0.0,0.0,No Loan,18,7,6451.26,2026-08-03,Medium Risk
CUST01732,32,Male,62821.0,Punjab,Savings,45868.09,625.0,Personal Loan,1125359.77,16.55,Closed,1,15,5080.9,2026-08-03,Medium Risk
CUST01733,43,Male,65555.0,Islamabad Capital Territory,Fixed Deposit,55597.32,705.0,Personal Loan,191981.72,9.18,Rejected,1,12,2533.58,2026-08-16,High Risk
CUST01734,39,Male,46611.0,Punjab,Savings,42259.2,563.0,No Loan,0.0,0.0,No Loan,0,15,1233.31,2026-07-05,High Risk
CUST01735,34,Female,45003.0,Punjab,Salary Account,66193.75,663.0,No Loan,0.0,0.0,No Loan,11,18,1513.28,2026-08-06,Medium Risk
CUST01736,18,Female,55985.0,Punjab,Current,29073.24,575.0,No Loan,0.0,0.0,No Loan,1,12,1818.64,2026-06-28,High Risk
CUST01737,34,Male,48760.0,Sindh,Salary Account,63253.27,646.0,No Loan,0.0,0.0,No Loan,9,16,271.85,2026-08-22,Medium Risk
CUST01738,36,Male,23876.0,Sindh,Current,42962.18,548.0,Home Loan,3870312.74,16.81,Rejected,1,13,1981.96,2026-07-03,High Risk
CUST01739,38,Female,88064.0,Khyber Pakhtunkhwa,Salary Account,276070.25,713.0,No Loan,0.0,0.0,No Loan,4,17,6066.73,2026-06-28,Low Risk
CUST01740,42,Male,84127.0,Punjab,Savings,230971.66,628.0,Personal Loan,408156.5,11.82,Pending,4,15,4246.09,2026-07-15,Medium Risk
CUST01741,47,Male,53695.0,Khyber Pakhtunkhwa,Salary Account,44140.44,756.0,No Loan,0.0,0.0,No Loan,3,12,1382.42,2026-07-06,Low Risk
CUST01742,47,Male,86716.0,Gilgit-Baltistan,Salary Account,295071.51,648.0,Car Loan,742396.28,9.83,Rejected,4,16,5352.85,2026-08-07,High Risk
CUST01743,19,Female,20000.0,Gilgit-Baltistan,Savings,33022.45,734.0,Personal Loan,365810.95,13.14,Pending,3,9,1116.74,2026-07-21,Low Risk
CUST01744,36,Male,38965.0,Punjab,Savings,115744.8,604.0,No Loan,0.0,0.0,No Loan,1,10,506.25,2026-08-12,Medium Risk
CUST01745,31,Male,73386.0,Punjab,Savings,97240.85,629.0,Home Loan,4158497.0,10.89,Approved,1,15,1624.79,2026-08-21,Medium Risk
CUST01746,29,Female,33226.0,Sindh,Savings,53969.83,678.0,No Loan,0.0,0.0,No Loan,13,14,1621.16,2026-08-18,Medium Risk
CUST01747,40,Male,74653.0,Azad Kashmir,Savings,62083.89,590.0,Home Loan,3229375.71,12.7,Approved,6,12,5189.3,2026-08-10,Medium Risk
CUST01748,35,Male,50909.0,Punjab,Savings,139240.55,759.0,Car Loan,1172310.25,17.63,Approved,23,11,2862.32,2026-06-30,Low Risk
CUST01749,45,Female,39202.0,Punjab,Savings,25081.53,626.0,Business Loan,3860923.86,19.54,Pending,2,17,3366.25,2026-07-05,Medium Risk
CUST01750,34,Male,40684.0,Punjab,Savings,72262.48,555.0,Business Loan,1085577.04,20.98,Rejected,11,12,1271.29,2026-07-09,High Risk
CUST01751,41,Female,66075.0,Sindh,Current,253027.15,685.0,Personal Loan,1289754.95,9.64,Approved,1,13,2076.23,2026-07-16,Medium Risk
CUST01752,28,Female,50847.0,Balochistan,Fixed Deposit,130286.2,624.0,Car Loan,1236968.32,16.36,Closed,7,14,2877.91,2026-08-05,Medium Risk
CUST01753,29,Male,58018.0,Punjab,Salary Account,229534.84,602.0,Personal Loan,943027.02,18.8,Approved,1,14,3095.96,2026-07-28,Medium Risk
CUST01754,28,Female,27485.0,Azad Kashmir,Savings,54152.18,644.0,No Loan,0.0,0.0,No Loan,6,13,187.14,2026-07-15,Medium Risk
CUST01755,58,Male,78424.0,Khyber Pakhtunkhwa,Savings,95165.98,656.0,Home Loan,1652006.46,10.28,Rejected,7,8,3826.62,2026-07-07,High Risk
CUST01756,37,Female,50126.0,Sindh,Fixed Deposit,175937.47,673.0,Car Loan,1163577.41,13.1,Pending,2,11,1854.35,2026-08-20,Medium Risk
CUST01757,48,Female,28858.0,Sindh,Savings,28313.18,652.0,Education Loan,232188.06,8.53,Approved,3,14,163.41,2026-07-17,Medium Risk
CUST01758,36,Male,86712.0,Punjab,Fixed Deposit,150458.73,661.0,No Loan,0.0,0.0,No Loan,0,8,1286.42,2026-07-18,Medium Risk
CUST01759,47,Female,72983.0,Punjab,Fixed Deposit,145680.4,647.0,Education Loan,698602.5,21.9,Rejected,7,8,2332.58,2026-08-12,High Risk
CUST01760,34,Male,33994.0,Sindh,Salary Account,36657.94,724.0,No Loan,0.0,0.0,No Loan,6,14,2086.57,2026-08-09,Low Risk
CUST01761,34,Male,52115.0,Punjab,Fixed Deposit,172734.96,635.0,No Loan,0.0,0.0,No Loan,17,18,3414.58,2026-08-04,Medium Risk
CUST01762,51,Female,57184.0,Punjab,Savings,204189.78,652.0,Business Loan,1597338.32,9.18,Rejected,12,15,4436.36,2026-08-07,High Risk
CUST01763,49,Male,77990.0,Khyber Pakhtunkhwa,Savings,63046.8,690.0,Business Loan,4907038.7,17.41,Rejected,1,13,3693.64,2026-08-02,High Risk
CUST01764,38,Male,116118.0,Punjab,Salary Account,255301.6,734.0,Car Loan,835039.96,20.63,Pending,0,6,9079.83,2026-07-08,Low Risk
CUST01765,56,Female,105477.0,Punjab,Savings,219508.21,630.0,Personal Loan,487412.68,11.3,Approved,1,14,6525.94,2026-07-11,Medium Risk
CUST01766,40,Male,42666.0,Punjab,Savings,91987.11,636.0,Car Loan,1478050.61,15.49,Approved,2,15,1857.23,2026-07-30,Medium Risk
CUST01767,18,Female,20000.0,Azad Kashmir,Salary Account,44141.66,523.0,Car Loan,1121937.84,12.19,Closed,1,15,1084.79,2026-07-10,High Risk
CUST01768,22,Male,42642.0,Punjab,Current,51168.26,722.0,Home Loan,4756301.97,18.78,Approved,1,11,2257.98,2026-08-24,Low Risk
CUST01769,46,Female,33669.0,Punjab,Savings,81229.48,745.0,No Loan,0.0,0.0,No Loan,5,14,2113.75,2026-07-14,Low Risk
CUST01770,19,Male,33652.0,Punjab,Current,150850.88,619.0,Car Loan,770804.34,20.83,Pending,20,12,1460.1,2026-07-14,Medium Risk
CUST01771,35,Female,65846.0,Punjab,Savings,162916.37,592.0,Home Loan,2333363.6,15.82,Approved,6,17,4022.95,2026-07-09,Medium Risk
CUST01772,28,Male,44907.0,Punjab,Savings,166690.65,669.0,Business Loan,2534993.42,9.56,Pending,11,8,1989.41,2026-08-08,Medium Risk
CUST01773,46,Male,88067.0,Punjab,Savings,180684.23,698.0,No Loan,0.0,0.0,No Loan,0,14,5319.66,2026-07-16,Medium Risk
CUST01774,40,Male,68547.0,Khyber Pakhtunkhwa,Current,62895.22,693.0,Car Loan,748941.86,13.72,Approved,14,12,1900.38,2026-07-17,Medium Risk
CUST01775,41,Female,60560.0,Punjab,Fixed Deposit,112305.62,669.0,Home Loan,3643771.05,9.84,Pending,0,18,1844.87,2026-08-22,Medium Risk
CUST01776,39,Male,46641.0,Punjab,Salary Account,0.0,632.0,Personal Loan,918905.16,15.75,Approved,1,5,3765.16,2026-08-13,Medium Risk
CUST01777,45,Male,35513.0,Punjab,Savings,1321.08,693.0,No Loan,0.0,0.0,No Loan,6,13,587.62,2026-07-13,Medium Risk
CUST01778,37,Female,51758.0,Gilgit-Baltistan,Current,126439.44,650.0,No Loan,0.0,0.0,No Loan,10,13,1653.54,2026-07-04,Medium Risk
CUST01779,31,Female,82051.0,Sindh,Current,277410.57,724.0,Business Loan,4562215.47,19.07,Approved,6,7,4801.6,2026-08-06,Low Risk
CUST01780,25,Female,45336.0,Punjab,Fixed Deposit,117229.5,732.0,Business Loan,3772760.04,17.37,Closed,3,14,2898.08,2026-07-19,Low Risk
CUST01781,42,Male,57691.0,Punjab,Savings,98434.5,597.0,No Loan,0.0,0.0,No Loan,1,6,100.0,2026-08-24,Medium Risk
CUST01782,37,Male,49435.0,Punjab,Savings,90090.47,700.0,No Loan,0.0,0.0,No Loan,6,14,2972.65,2026-08-15,Low Risk
CUST01783,30,Male,61219.0,Punjab,Savings,49873.06,696.0,Personal Loan,1023336.26,18.33,Approved,7,9,2723.18,2026-08-23,Medium Risk
CUST01784,34,Male,26367.0,Islamabad Capital Territory,Savings,79638.96,642.0,No Loan,0.0,0.0,No Loan,6,15,1404.72,2026-08-14,Medium Risk
CUST01785,34,Male,64938.0,Punjab,Fixed Deposit,118156.48,689.0,No Loan,0.0,0.0,No Loan,0,16,4710.24,2026-07-14,Medium Risk
CUST01786,19,Male,20000.0,Balochistan,Savings,31974.56,662.0,No Loan,0.0,0.0,No Loan,11,10,1091.61,2026-07-14,Medium Risk
CUST01787,24,Male,84426.0,Sindh,Current,170661.02,726.0,No Loan,0.0,0.0,No Loan,1,8,8589.92,2026-08-08,Low Risk
CUST01788,52,Male,82401.0,Punjab,Savings,320955.49,731.0,Car Loan,591697.34,21.48,Approved,4,7,2193.97,2026-07-17,Low Risk
CUST01789,18,Male,62544.0,Punjab,Savings,114487.85,652.0,Education Loan,1077324.72,14.99,Closed,4,7,3815.04,2026-07-23,Medium Risk
CUST01790,29,Female,20193.0,Sindh,Savings,46355.78,587.0,No Loan,0.0,0.0,No Loan,1,13,1076.87,2026-07-12,Medium Risk
CUST01791,35,Male,85661.0,Islamabad Capital Territory,Current,319797.97,681.0,Business Loan,1146588.38,20.13,Rejected,6,10,1228.59,2026-07-25,High Risk
CUST01792,37,Female,88076.0,Sindh,Current,0.0,693.0,Education Loan,335984.7,21.97,Rejected,7,11,3938.14,2026-07-09,High Risk
CUST01793,29,Male,50242.0,Sindh,Salary Account,36684.33,622.0,No Loan,0.0,0.0,No Loan,0,12,2132.93,2026-07-29,Medium Risk
CUST01794,36,Male,52261.0,Sindh,Savings,141600.45,623.0,No Loan,0.0,0.0,No Loan,5,12,3235.96,2026-08-21,Medium Risk
CUST01795,27,Male,34627.0,Punjab,Current,90588.63,685.0,Car Loan,50520.27,13.88,Pending,2,13,2558.28,2026-08-07,Medium Risk
CUST01796,41,Female,73270.0,Balochistan,Savings,281972.51,579.0,No Loan,0.0,0.0,No Loan,14,13,5061.56,2026-07-05,High Risk
CUST01797,21,Male,25233.0,Sindh,Current,21775.11,643.0,Home Loan,2078632.65,12.82,Approved,2,8,1179.02,2026-08-02,Medium Risk
CUST01798,39,Female,45636.0,Punjab,Salary Account,69774.8,694.0,Education Loan,531886.55,9.1,Approved,2,10,3753.46,2026-08-01,Medium Risk
CUST01799,52,Male,94237.0,Punjab,Savings,65596.49,642.0,No Loan,0.0,0.0,No Loan,2,12,4331.3,2026-07-11,Medium Risk
CUST01800,39,Male,86372.0,Khyber Pakhtunkhwa,Current,377494.28,483.0,Personal Loan,831269.3,12.75,Rejected,1,10,5051.54,2026-08-06,High Risk
CUST01801,27,Female,59384.0,Sindh,Fixed Deposit,197635.97,619.0,Personal Loan,822946.01,20.16,Closed,6,6,1124.69,2026-07-28,Medium Risk
CUST01802,23,Male,42855.0,Khyber Pakhtunkhwa,Savings,102417.03,595.0,No Loan,0.0,0.0,No Loan,3,12,555.95,2026-08-04,Medium Risk
CUST01803,46,Female,96943.0,Khyber Pakhtunkhwa,Savings,64207.46,662.0,Personal Loan,1284697.95,16.3,Approved,0,13,6366.79,2026-06-30,Medium Risk
CUST01804,44,Male,71168.0,Punjab,Savings,135462.27,644.0,No Loan,0.0,0.0,No Loan,0,6,4210.97,2026-07-21,Medium Risk
CUST01805,27,Male,30601.0,Punjab,Savings,96035.85,632.0,No Loan,0.0,0.0,No Loan,5,10,1012.47,2026-08-09,Medium Risk
CUST01806,46,Female,20000.0,Khyber Pakhtunkhwa,Savings,80685.96,613.0,Business Loan,965188.16,9.91,Approved,3,17,786.06,2026-07-03,Medium Risk
CUST01807,47,Male,78234.0,Balochistan,Fixed Deposit,81921.49,660.0,No Loan,0.0,0.0,No Loan,4,11,4326.26,2026-08-12,Medium Risk
CUST01808,38,Female,45554.0,Punjab,Savings,209662.84,623.0,No Loan,0.0,0.0,No Loan,3,16,2273.74,2026-06-27,Medium Risk
CUST01809,30,Male,20000.0,Punjab,Salary Account,58384.39,611.0,Personal Loan,52099.51,17.79,Rejected,10,12,752.44,2026-07-30,High Risk
CUST01810,48,Female,48806.0,Sindh,Savings,18017.09,558.0,Personal Loan,726503.68,13.82,Approved,4,14,2419.82,2026-08-21,High Risk
CUST01811,36,Male,23234.0,Islamabad Capital Territory,Current,17621.12,696.0,Business Loan,928962.76,15.72,Pending,2,17,1269.51,2026-07-21,Medium Risk
CUST01812,52,Female,69866.0,Punjab,Current,231157.59,740.0,Home Loan,3447562.97,11.83,Approved,16,14,3483.85,2026-08-22,Low Risk
CUST01813,37,Female,23984.0,Punjab,Salary Account,41648.67,551.0,Personal Loan,211709.1,19.45,Rejected,0,12,987.48,2026-08-18,High Risk
CUST01814,35,Female,33936.0,Punjab,Salary Account,72835.3,710.0,Car Loan,720470.29,8.79,Pending,0,12,3352.42,2026-07-25,Low Risk
CUST01815,55,Female,59736.0,Punjab,Current,208363.29,713.0,Personal Loan,531426.95,15.79,Approved,15,17,4679.22,2026-07-08,Low Risk
CUST01816,40,Male,20000.0,Punjab,Current,85868.16,678.0,Business Loan,4329783.37,10.91,Closed,0,11,169.35,2026-08-23,Medium Risk
CUST01817,35,Female,44924.0,Sindh,Savings,47188.78,565.0,No Loan,0.0,0.0,No Loan,1,16,2198.34,2026-07-16,High Risk
CUST01818,42,Female,103250.0,Balochistan,Fixed Deposit,149483.43,754.0,No Loan,0.0,0.0,No Loan,0,13,4366.88,2026-08-04,Low Risk
CUST01819,38,Female,56516.0,Khyber Pakhtunkhwa,Fixed Deposit,226303.04,664.0,Personal Loan,843998.92,18.08,Approved,0,10,1150.63,2026-08-20,Medium Risk
CUST01820,20,Male,51918.5,Punjab,Savings,103209.71,558.0,Personal Loan,913489.13,21.88,Rejected,5,18,3297.93,2026-07-02,High Risk
CUST01821,28,Male,20000.0,Sindh,Savings,66195.61,642.0,No Loan,0.0,0.0,No Loan,1,17,1234.39,2026-07-31,Medium Risk
CUST01822,34,Male,40823.0,Khyber Pakhtunkhwa,Current,89246.83,743.0,No Loan,0.0,0.0,No Loan,2,7,2183.26,2026-07-29,Low Risk
CUST01823,21,Male,26368.0,Khyber Pakhtunkhwa,Salary Account,57366.56,624.0,Education Loan,230353.87,20.14,Rejected,0,11,1539.77,2026-08-09,High Risk
CUST01824,26,Male,59269.0,Punjab,Savings,94418.02,686.0,Business Loan,1372110.41,13.81,Approved,5,7,1686.89,2026-08-22,Medium Risk
CUST01825,32,Male,55839.0,Punjab,Savings,56429.25,644.0,Home Loan,1961048.13,13.08,Approved,11,9,871.48,2026-08-20,Medium Risk
CUST01826,28,Male,33369.0,Balochistan,Savings,92413.82,669.0,Personal Loan,1479049.79,10.88,Rejected,4,11,1433.7,2026-07-07,High Risk
CUST01827,26,Female,37171.0,Khyber Pakhtunkhwa,Savings,58208.58,629.0,Business Loan,2120114.46,10.35,Pending,17,10,2754.84,2026-08-18,Medium Risk
CUST01828,31,Male,63854.0,Punjab,Savings,195618.01,673.0,No Loan,0.0,0.0,No Loan,0,13,2891.58,2026-07-07,Medium Risk
CUST01829,47,Female,81890.0,Punjab,Current,98288.15,687.0,Personal Loan,1001920.95,14.94,Pending,1,14,5037.53,2026-08-21,Medium Risk
CUST01830,37,Female,64997.0,Sindh,Savings,47884.77,668.0,No Loan,0.0,0.0,No Loan,3,7,2917.0,2026-08-25,Medium Risk
CUST01831,18,Male,20000.0,Punjab,Current,61833.54,645.0,Car Loan,463931.8,18.67,Approved,1,15,1126.58,2026-07-20,Medium Risk
CUST01832,38,Male,39764.0,Balochistan,Savings,100838.13,639.0,No Loan,0.0,0.0,No Loan,1,12,3209.22,2026-07-26,Medium Risk
CUST01833,47,Male,32481.0,Sindh,Current,123539.93,636.0,No Loan,0.0,0.0,No Loan,1,11,948.81,2026-08-22,Medium Risk
CUST01834,37,Male,39831.0,Khyber Pakhtunkhwa,Salary Account,159604.19,680.0,No Loan,0.0,0.0,No Loan,0,11,1355.94,2026-08-23,Medium Risk
CUST01835,37,Male,71481.0,Punjab,Savings,129424.55,547.0,Home Loan,486301.57,19.33,Rejected,8,16,2995.84,2026-08-21,High Risk
CUST01836,40,Female,33466.0,Gilgit-Baltistan,Salary Account,93827.39,625.0,Home Loan,886069.23,16.3,Approved,14,19,1365.04,2026-08-18,Medium Risk
CUST01837,32,Female,34709.0,Islamabad Capital Territory,Current,97240.85,640.0,Personal Loan,1414197.41,14.73,Approved,1,11,832.1,2026-06-27,Medium Risk
CUST01838,34,Male,28336.0,Gilgit-Baltistan,Savings,50821.42,660.0,Car Loan,1164190.21,21.33,Rejected,0,9,915.07,2026-07-31,High Risk
CUST01839,41,Female,65791.0,Islamabad Capital Territory,Current,225629.76,557.0,Personal Loan,860027.01,13.27,Rejected,4,12,5030.14,2026-07-03,High Risk
CUST01840,33,Male,39940.0,Islamabad Capital Territory,Current,0.0,645.0,No Loan,0.0,0.0,No Loan,3,15,2131.41,2026-08-24,Medium Risk
CUST01841,50,Female,64839.0,Punjab,Savings,125540.51,682.0,Personal Loan,911107.24,20.04,Pending,2,12,4334.04,2026-07-14,Medium Risk
CUST01842,57,Female,55472.0,Sindh,Fixed Deposit,123736.63,636.0,Personal Loan,352075.69,19.29,Closed,2,13,2229.87,2026-08-25,Medium Risk
CUST01843,54,Female,93913.0,Punjab,Salary Account,180319.41,634.0,Business Loan,311220.35,18.61,Approved,1,13,3518.01,2026-07-29,Medium Risk
CUST01844,48,Male,37888.0,Punjab,Savings,153869.43,591.0,No Loan,0.0,0.0,No Loan,2,16,3202.64,2026-07-26,Medium Risk
CUST01845,58,Female,51772.0,Punjab,Savings,66271.53,625.0,No Loan,0.0,0.0,No Loan,0,8,1566.15,2026-08-22,Medium Risk
CUST01846,42,Male,92227.0,Punjab,Savings,263977.57,645.0,Education Loan,445267.08,15.08,Approved,11,6,3678.65,2026-08-17,Medium Risk
CUST01847,21,Female,20000.0,Punjab,Current,58503.78,695.0,No Loan,0.0,0.0,No Loan,12,18,1202.28,2026-07-25,Medium Risk
CUST01848,63,Male,82990.0,Punjab,Current,184907.53,640.0,Personal Loan,247395.79,21.86,Approved,1,14,4199.36,2026-07-08,Medium Risk
CUST01849,29,Female,60405.0,Sindh,Current,55916.24,532.0,Business Loan,1129926.01,9.89,Rejected,0,6,2286.17,2026-07-03,High Risk
CUST01850,22,Male,38027.0,Punjab,Salary Account,47872.33,686.0,Car Loan,1251982.87,11.76,Closed,0,9,2352.37,2026-07-06,Medium Risk
CUST01851,46,Male,74642.0,Gilgit-Baltistan,Current,239351.82,634.0,Car Loan,697785.71,16.15,Approved,3,20,4982.94,2026-07-24,Medium Risk
CUST01852,27,Male,24132.0,Punjab,Current,41284.01,628.0,Car Loan,943544.85,19.29,Rejected,0,14,1731.38,2026-07-12,High Risk
CUST01853,34,Male,65520.0,Sindh,Savings,127723.94,585.0,Home Loan,4110873.64,8.9,Approved,8,18,3068.85,2026-07-08,Medium Risk
CUST01854,39,Male,49396.0,Khyber Pakhtunkhwa,Current,93619.42,699.0,Car Loan,1391650.45,11.38,Pending,5,13,2667.42,2026-08-10,Medium Risk
CUST01855,45,Male,34443.0,Punjab,Savings,50790.07,655.0,Personal Loan,180468.52,11.3,Rejected,6,14,2060.84,2026-08-13,High Risk
CUST01856,25,Female,20000.0,Punjab,Savings,59905.72,711.0,Business Loan,3706619.24,10.4,Approved,5,12,1296.46,2026-07-31,Low Risk
CUST01857,30,Male,55260.0,Punjab,Fixed Deposit,132735.2,788.0,Car Loan,1452382.83,11.51,Approved,0,14,2442.36,2026-08-11,Low Risk
CUST01858,27,Male,49844.0,Khyber Pakhtunkhwa,Savings,65606.22,650.0,No Loan,0.0,0.0,No Loan,3,15,2479.81,2026-07-07,Medium Risk
CUST01859,67,Male,122924.0,Sindh,Savings,172661.91,727.0,No Loan,0.0,0.0,No Loan,4,11,8527.81,2026-08-17,Low Risk
CUST01860,32,Female,28269.0,Sindh,Current,33678.56,572.0,No Loan,0.0,0.0,No Loan,0,11,1938.02,2026-08-19,High Risk
CUST01861,48,Female,72627.0,Islamabad Capital Territory,Current,278846.82,680.0,Personal Loan,1367848.92,18.25,Approved,2,14,2441.36,2026-08-15,Medium Risk
CUST01862,51,Male,88724.0,Punjab,Savings,263958.39,630.0,Business Loan,4723904.55,14.63,Approved,1,9,5241.07,2026-07-27,Medium Risk
CUST01863,25,Male,43860.0,Islamabad Capital Territory,Current,109588.15,656.0,Car Loan,772741.24,11.56,Rejected,0,14,1985.48,2026-07-02,High Risk
CUST01864,60,Female,85049.0,Sindh,Fixed Deposit,258847.91,641.0,Personal Loan,729341.95,18.52,Approved,0,13,5233.77,2026-08-06,Medium Risk
CUST01865,18,Female,60267.0,Islamabad Capital Territory,Salary Account,98625.39,661.0,Home Loan,3293387.61,12.15,Approved,24,13,3668.67,2026-07-08,Medium Risk
CUST01866,50,Female,90737.0,Sindh,Current,35998.86,612.0,No Loan,0.0,0.0,No Loan,17,20,2714.99,2026-07-05,Medium Risk
CUST01867,35,Male,39300.0,Balochistan,Salary Account,35245.15,593.0,Business Loan,3251944.48,19.11,Rejected,1,9,2375.67,2026-07-16,High Risk
CUST01868,42,Female,59182.0,Punjab,Savings,120095.31,731.0,No Loan,0.0,0.0,No Loan,0,9,2838.87,2026-07-11,Low Risk
CUST01869,49,Male,43831.0,Punjab,Fixed Deposit,75216.4,542.0,No Loan,0.0,0.0,No Loan,3,12,2482.64,2026-07-12,High Risk
CUST01870,39,Male,42205.0,Khyber Pakhtunkhwa,Savings,25573.51,629.0,Personal Loan,1054818.86,9.36,Closed,1,12,3874.18,2026-07-11,Medium Risk
CUST01871,53,Male,50052.0,Sindh,Current,135339.77,762.0,Personal Loan,1173576.25,18.77,Approved,9,13,2463.25,2026-08-11,Low Risk
CUST01872,35,Female,48245.0,Azad Kashmir,Fixed Deposit,95372.9,605.0,No Loan,0.0,0.0,No Loan,13,14,2453.82,2026-08-23,Medium Risk
CUST01873,38,Male,20276.0,Punjab,Current,53590.6,602.0,Home Loan,108495.81,21.83,Rejected,2,7,624.56,2026-07-15,High Risk
CUST01874,26,Male,49732.0,Punjab,Savings,97240.85,636.0,Car Loan,1162499.78,13.59,Approved,8,10,1046.89,2026-08-09,Medium Risk
CUST01875,37,Female,24455.0,Punjab,Salary Account,32985.6,621.0,No Loan,0.0,0.0,No Loan,5,7,1366.12,2026-06-27,Medium Risk
CUST01876,52,Male,76036.0,Sindh,Fixed Deposit,130123.82,689.0,Car Loan,275308.22,10.14,Pending,9,14,3845.42,2026-08-05,Medium Risk
CUST01877,33,Male,60453.0,Balochistan,Savings,210423.02,676.0,Home Loan,2902774.84,12.9,Rejected,0,12,3936.26,2026-08-07,High Risk
CUST01878,40,Male,62616.0,Khyber Pakhtunkhwa,Savings,127349.1,580.0,Home Loan,2412137.77,16.58,Approved,22,14,4091.38,2026-06-30,Medium Risk
CUST01879,39,Male,40789.0,Punjab,Savings,109424.62,695.0,No Loan,0.0,0.0,No Loan,9,9,2130.5,2026-07-04,Medium Risk
CUST01880,25,Female,25811.0,Balochistan,Savings,35132.92,625.0,No Loan,0.0,0.0,No Loan,8,9,1682.92,2026-07-15,Medium Risk
CUST01881,25,Female,20000.0,Balochistan,Savings,64339.69,719.0,Car Loan,555323.26,13.24,Approved,3,15,947.69,2026-07-21,Low Risk
CUST01882,22,Female,20349.0,Punjab,Salary Account,25011.14,569.0,Home Loan,445359.84,16.99,Approved,4,12,656.97,2026-07-27,High Risk
